Name,body type,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,,15.32663265,mean 2 seats
Hyundai,sedan,12,51000,Petrol,Manual,First,16.2 kmpl,1599 CC,103.2 bhp,5,3.1,,,
Hyundai,sedan,11,51500,Petrol,Manual,Second,16.2 kmpl,1599 CC,103.2 bhp,5,2.6,,,
Hyundai,sedan,11,60000,Petrol,Manual,First,16.2 kmpl,1599 CC,103.2 bhp,5,3.95,,,
Hyundai,sedan,9,37086,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5,5.44,,,
Hyundai,sedan,7,40600,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5,7.2,,,
Hyundai,sedan,4,8000,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5,12.85,,,
Hyundai,sedan,3,12645,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5,11.5,,,
Hyundai,sedan,10,75059,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5,4.25,,,
Hyundai,sedan,4,5000,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,8.7,,,
Hyundai,sedan,10,32542,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,5.77,,,
Hyundai,sedan,8,46676,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,7.75,,,
Hyundai,sedan,9,57478,Petrol,Manual,Second,17.0 kmpl,1591 CC,121.3 bhp,5,5.25,,,
Hyundai,sedan,6,52378,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,7.97,,,
Hyundai,sedan,3,12336,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,11.88,,,
Hyundai,sedan,13,60000,Petrol,Manual,Third,13.9 kmpl,1599 CC,103.2 bhp,5,2.25,,,
Hyundai,sedan,13,137148,Petrol,Manual,Second,13.9 kmpl,1599 CC,103.2 bhp,5,1.85,,,
Hyundai,sedan,14,38000,Petrol,Manual,Second,13.9 kmpl,1599 CC,103.2 bhp,5,2.6,,,
Hyundai,sedan,7,74310,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,4,,,
Hyundai,sedan,6,170000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,4,,,
Hyundai,sedan,7,54000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,3.7,,,
Hyundai,sedan,6,135000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,4.2,,,
Hyundai,sedan,6,106092,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,4.4,,,
Hyundai,sedan,5,73000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,4.5,,,
Hyundai,sedan,8,60000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,3.9,,,
Hyundai,sedan,6,100000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,4.5,,,
Hyundai,sedan,5,82000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,3.45,,,
Hyundai,sedan,6,76000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,3.8,,,
Hyundai,sedan,8,75000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,3.85,,,
Hyundai,sedan,6,14656,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,6.99,,,
Hyundai,sedan,6,80000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,7,3.5,,,
Hyundai,sedan,7,58000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,5.5,,,
Hyundai,sedan,6,63141,Diesel,Manual,Second,24.4 kmpl,1120 CC,71 bhp,5,4.5,,,
Hyundai,sedan,6,29000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,5.95,,,
Hyundai,sedan,5,32257,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,6.83,,,
Hyundai,sedan,7,100000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,4,,,
Hyundai,sedan,6,51000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,5.25,,,
Hyundai,sedan,7,58000,Diesel,Manual,First,24.4 kmpl,1120 CC,71.01 bhp,5,4.95,,,
Hyundai,sedan,8,58000,Diesel,Manual,Second,24.4 kmpl,1120 CC,71 bhp,5,3.99,,,
Hyundai,sedan,8,65000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,6,,,
Hyundai,sedan,5,69000,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5,3.55,,,
Hyundai,sedan,5,60500,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5,5.49,,,
Hyundai,sedan,4,25302,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5,5.9,,,
Hyundai,sedan,6,50000,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5,3.5,,,
Hyundai,sedan,5,51000,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5,4.2,,,
Hyundai,sedan,6,26000,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5,5,,,
Hyundai,sedan,7,53000,Petrol,Automatic,Second,16.9 kmpl,1197 CC,81.86 bhp,5,4,,,
Hyundai,sedan,8,69000,Petrol,Automatic,First,16.9 kmpl,1197 CC,81.86 bhp,5,5.25,,,
Hyundai,sedan,7,59800,Petrol,Automatic,First,16.9 kmpl,1197 CC,82 bhp,5,5.8,,,
Hyundai,sedan,6,45560,Petrol,Automatic,First,16.9 kmpl,1197 CC,82 bhp,5,6.34,,,
Hyundai,sedan,7,41000,Petrol,Automatic,First,16.9 kmpl,1197 CC,82 bhp,5,5.45,,,
Hyundai,sedan,6,48163,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,4.85,,,
Hyundai,sedan,7,23000,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,4.9,,,
Hyundai,sedan,8,7400,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,4.35,,,
Hyundai,sedan,8,51000,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,3.85,,,
Hyundai,sedan,8,12500,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,4.15,,,
Hyundai,sedan,5,38932,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,6.21,,,
Hyundai,sedan,7,45960,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,5.56,,,
Hyundai,sedan,6,146000,Petrol,Manual,Second,19.1 kmpl,1197 CC,82 bhp,5,3.5,,,
Hyundai,sedan,5,28360,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5,5.12,,,
Hyundai,sedan,6,21495,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5,6.16,,,
Hyundai,sedan,7,39871,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5,3.5,,,
Hyundai,sedan,8,42000,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5,3.45,,,
Hyundai,sedan,6,36216,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5,5.44,,,
Hyundai,sedan,8,52000,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5,3.75,,,
Hyundai,sedan,5,46000,CNG,Manual,First,25.0 km/kg,1197 CC,81.86 bhp,5,4.95,,,
Hyundai,sedan,6,36676,CNG,Manual,First,25.0 km/kg,1197 CC,81.86 bhp,5,5,,,
Hyundai,sedan,6,32000,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,3.6,,,
Hyundai,sedan,6,10200,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,4.99,,,
Hyundai,sedan,5,15029,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,6.05,,,
Hyundai,sedan,7,41721,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,4.7,,,
Hyundai,sedan,6,50000,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,2.5,,,
Hyundai,sedan,4,40000,Petrol,Manual,First,20.14 kmpl,1197 CC,81.86 bhp,5,5,,,
Hyundai,sedan,4,31000,Petrol,Manual,First,20.14 kmpl,1197 CC,81.86 bhp,5,5,,,
Hyundai,sedan,8,54000,Petrol,Manual,First,20.14 kmpl,1197 CC,81.86 bhp,5,5.5,,,
Hyundai,sedan,7,65743,Petrol,Manual,First,20.14 kmpl,1197 CC,81.86 bhp,5,6.2,,,
Hyundai,sedan,8,64241,Petrol,Manual,First,20.14 kmpl,1197 CC,81.86 bhp,5,3.67,,,
ISUZU,truck,4,20422,Diesel,Manual,First,12.4 kmpl,2499 CC,134 bhp,5,16.09,,,
Jaguar,truck,5,25000,Diesel,Manual,First,12.4 kmpl,2499 CC,134 bhp,5,8,,,
Jaguar,suv,5,34429,Diesel,Automatic,First,13.8 kmpl,2999 CC,174.57 bhp,5,20,,,
Jaguar,sedan,7,8000,Petrol,Automatic,First,12.5 kmpl,5000 CC,488.1 bhp,5,100,,,
Jaguar,sedan,4,1000,Diesel,Automatic,First,13.6 kmpl,1999 CC,177 bhp,5,40,,,
Jaguar,sedan,5,4000,Diesel,Automatic,First,13.6 kmpl,1999 CC,177 bhp,5,38,,,
Jaguar,sedan,5,9000,Petrol,Automatic,First,13.5 kmpl,1999 CC,246.74 bhp,5,34.5,,,
Jaguar,sedan,5,21000,Diesel,Automatic,First,19.33 kmpl,1999 CC,177 bhp,5,52,,,
Jaguar,sedan,6,10000,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,44,,,
Jaguar,sedan,7,19000,Diesel,Automatic,Second,16.36 kmpl,2179 CC,187.7 bhp,5,38,,,
Jaguar,sedan,7,37340,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,29.98,,,
Jaguar,sedan,6,47877,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,35.68,,,
Jaguar,sedan,7,44194,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,32.8,,,
Jaguar,sedan,8,48000,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,26.5,,,
Jaguar,sedan,9,31400,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,26.75,,,
Jaguar,sedan,6,13418,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,33.63,,,
Jaguar,sedan,8,55001,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,31,,,
Jaguar,sedan,8,43000,Diesel,Automatic,Second,16.36 kmpl,2179 CC,187.7 bhp,5,26.5,,,
Jaguar,sedan,8,18000,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,25.7,,,
Jaguar,sedan,4,3000,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,4,52.5,,,
Jaguar,sedan,7,50000,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,38,,,
Jaguar,sedan,7,27001,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,26.52,,,
Jaguar,sedan,9,46000,Diesel,Automatic,Second,16.36 kmpl,2179 CC,187.7 bhp,5,24,,,
Jaguar,sedan,6,31150,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,30.54,,,
Jaguar,sedan,11,78000,Diesel,Automatic,Second,14.74 kmpl,2993 CC,270.9 bhp,5,24,,,
Jaguar,sedan,10,29000,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,20,,,
Jaguar,sedan,11,65000,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,16,,,
Jaguar,sedan,7,47759,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,4,31.8,,,
Jaguar,sedan,8,30900,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,29.5,,,
Jaguar,sedan,10,75668,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,16.58,,,
Jaguar,sedan,10,35000,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,29,,,
Jaguar,sedan,10,16000,Diesel,Automatic,First,16.36 kmpl,2179 CC,187.7 bhp,5,32,,,
Jaguar,sedan,9,75000,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,27.95,,,
Jaguar,sedan,10,43510,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,20.5,,,
Jaguar,sedan,6,55115,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,36.15,,,
Jaguar,sedan,8,82536,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,28.63,,,
Jaguar,sedan,10,94521,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5,23.19,,,
Jaguar,sedan,5,10501,Petrol,Automatic,First,9.43 kmpl,1999 CC,237.4 bhp,4,75,,,
Jaguar,sedan,6,12000,Diesel,Automatic,First,10.5 kmpl,2993 CC,271.23 bhp,5,79,,,
Jaguar,sedan,7,26000,Diesel,Automatic,First,14.47 kmpl,2993 CC,301.73 bhp,2,75,,,
Jaguar,sedan,6,17652,Diesel,Automatic,First,12.9 kmpl,2993 CC,270.88 bhp,5,58.73,,,
Jeep,sedan,10,50000,Diesel,Automatic,First,12.9 kmpl,2993 CC,271.23 bhp,5,45,,,
Jeep,sedan,11,43686,Petrol,Automatic,First,10.5 kmpl,5000 CC,503 bhp,5,50.66,,,
Jeep,suv,5,4000,Petrol,Automatic,First,16.0 kmpl,1368 CC,160 bhp,5,17.75,,,
Jeep,suv,4,29000,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5,19,,,
Jeep,suv,4,16039,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5,18.5,,,
Jeep,suv,5,52000,Diesel,Manual,First,16.3 kmpl,1956 CC,170 bhp,5,20,,,
Jeep,suv,4,48188,Diesel,Manual,First,16.3 kmpl,1956 CC,170 bhp,5,21.69,,,
Jeep,suv,3,6261,Diesel,Manual,First,16.3 kmpl,1956 CC,170 bhp,5,23.91,,,
Jeep,suv,5,15050,Diesel,Manual,First,16.3 kmpl,1956 CC,170 bhp,5,17.5,,,
Jeep,suv,5,45000,Diesel,Manual,First,16.3 kmpl,1956 CC,170 bhp,5,20,,,
Jeep,suv,5,7000,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5,17.45,,,
Jeep,suv,4,28937,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5,17.02,,,
Jeep,suv,4,33218,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5,19.05,,,
Jeep,suv,4,42203,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5,19.46,,,
Jeep,suv,4,26101,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5,17.55,,,
Lamborghini,suv,5,37000,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,2,16.9,,,
Land,suv,5,27000,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5,15,,,
Land,sedan,11,6500,Petrol,Automatic,Third,6.4 kmpl,5204 CC,560 bhp,5,120,,,
Land,suv,10,117236,Diesel,Automatic,Second,11.8 kmpl,2720 CC,190 bhp,5,14,,,
Land,suv,9,65000,Diesel,Automatic,Second,11.8 kmpl,2993 CC,180 bhp,5,34,,,
Land,suv,5,35000,Diesel,Automatic,First,18.0 kmpl,2993 CC,255 bhp,5,41.6,,,
Land,suv,6,59000,Diesel,Automatic,First,18.0 kmpl,2993 CC,255 bhp,5,36.75,,,
Land,suv,6,70000,Diesel,Automatic,First,12.97 kmpl,2179 CC,187.7 bhp,5,35,,,
Land,suv,6,62000,Diesel,Automatic,First,12.51 kmpl,2179 CC,187.7 bhp,5,44.5,,,
Land,suv,3,17201,Diesel,Automatic,First,12.51 kmpl,2179 CC,187.7 bhp,5,58.91,,,
Land,suv,3,25899,Diesel,Automatic,First,12.63 kmpl,2179 CC,147.5 bhp,5,55.7,,,
Land,suv,6,77000,Diesel,Automatic,First,12.63 kmpl,2179 CC,147.5 bhp,7,35,,,
Land,suv,5,40000,Diesel,Automatic,First,12.81 kmpl,1999 CC,148.31 bhp,5,41.5,,,
Land,suv,3,24013,Diesel,Automatic,First,12.81 kmpl,1999 CC,148.31 bhp,7,56.14,,,
Land,suv,5,22000,Diesel,Automatic,First,12.83 kmpl,2179 CC,147.5 bhp,5,35,,,
Land,suv,10,96000,Diesel,Automatic,First,12.35 kmpl,2179 CC,187.74 bhp,5,18.98,,,
Land,suv,11,82000,Diesel,Automatic,Second,12.35 kmpl,2179 CC,187.74 bhp,7,13.9,,,
Land,suv,10,60000,Diesel,Automatic,Second,12.35 kmpl,2179 CC,187.74 bhp,7,23.5,,,
Land,suv,11,109000,Diesel,Automatic,First,12.39 kmpl,2179 CC,147.51 bhp,7,16.5,,,
Land,suv,10,34000,Diesel,Automatic,First,12.39 kmpl,2179 CC,147.51 bhp,5,19.25,,,
Land,suv,10,75000,Diesel,Automatic,Second,12.39 kmpl,2179 CC,147.51 bhp,5,17.5,,,
Land,suv,8,61730,Diesel,Automatic,First,12.39 kmpl,2179 CC,147.51 bhp,7,19.94,,,
Land,suv,8,85000,Diesel,Automatic,Second,12.39 kmpl,2179 CC,147.51 bhp,5,23,,,
Land,suv,11,68000,Diesel,Automatic,First,12.39 kmpl,2179 CC,147.51 bhp,5,22,,,
Land,suv,9,68000,Diesel,Automatic,Second,12.39 kmpl,2179 CC,147.51 bhp,7,15.75,,,
Land,suv,8,59885,Diesel,Automatic,First,12.39 kmpl,2179 CC,147.51 bhp,5,20.11,,,
Land,suv,9,72000,Diesel,Automatic,First,18.0 kmpl,2179 CC,115 bhp,6,15.5,,,
Land,suv,12,125000,Diesel,Automatic,Second,18.0 kmpl,2179 CC,115 bhp,7,11,,,
Land,suv,10,85000,Diesel,Automatic,Second,18.0 kmpl,2179 CC,115 bhp,5,17.5,,,
Land,suv,10,119203,Diesel,Automatic,First,18.0 kmpl,2179 CC,115 bhp,5,16.5,,,
Land,suv,9,46000,Diesel,Automatic,Second,18.0 kmpl,2179 CC,115 bhp,5,26,,,
Land,suv,10,139000,Diesel,Automatic,First,18.0 kmpl,2179 CC,115 bhp,5,16.75,,,
Land,suv,4,36091,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5,55.76,,,
Land,suv,10,56000,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,7,30,,,
Land,suv,7,52000,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5,39.75,,,
Land,suv,5,34990,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,7,53.83,,,
Land,suv,8,64557,Diesel,Automatic,Second,12.7 kmpl,2179 CC,187.7 bhp,5,29.93,,,
Land,suv,7,37000,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5,36,,,
Land,suv,8,72000,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,7,27,,,
Land,suv,8,95649,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5,29.67,,,
Land,suv,8,56000,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5,34.5,,,
Land,suv,8,38999,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5,32.5,,,
Land,suv,14,55001,Diesel,Automatic,Second,18.0 kmpl,4400 CC,296 bhp,5,26.5,,,
Land,suv,19,75000,Diesel,Automatic,Second,18.0 kmpl,4400 CC,296 bhp,5,16.11,,,
Land,suv,5,25000,Diesel,Automatic,First,13.33 kmpl,2993 CC,255 bhp,5,160,,,
Land,suv,10,84384,Diesel,Automatic,First,10.2 kmpl,4367 CC,308 bhp,5,52.54,,,
Land,suv,10,66538,Diesel,Automatic,First,10.2 kmpl,4367 CC,308 bhp,5,70,,,
Land,suv,4,31427,Diesel,Automatic,First,15.68 kmpl,1999 CC,177 bhp,7,59.72,,,
Land,suv,6,52000,Diesel,Automatic,First,15.68 kmpl,1999 CC,177 bhp,5,42,,,
Land,suv,7,24000,Diesel,Automatic,Second,15.68 kmpl,1999 CC,177 bhp,5,33.5,,,
Land,suv,6,29022,Diesel,Automatic,Second,15.68 kmpl,1999 CC,177 bhp,5,34.08,,,
Land,suv,5,44000,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,7,44,,,
Land,suv,5,49275,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,7,45.64,,,
Land,suv,4,41661,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5,44.83,,,
Land,suv,4,52827,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5,44.76,,,
Land,suv,12,45000,Diesel,Automatic,First,14.7 kmpl,2993 CC,241.4 bhp,5,40,,,
Land,suv,14,69078,Petrol,Manual,First,18.0 kmpl,4400 CC,241.6 bhp,5,40.88,,,
Land,suv,7,38467,Diesel,Automatic,First,12.65 kmpl,2993 CC,255 bhp,5,70.66,,,
Land,suv,3,26013,Diesel,Automatic,First,12.65 kmpl,2993 CC,255 bhp,5,97.07,,,
Land,suv,8,47000,Diesel,Automatic,Second,12.65 kmpl,2993 CC,255 bhp,5,64.75,,,
Land,suv,11,55000,Diesel,Automatic,First,10.2 kmpl,4367 CC,308 bhp,5,67,,,
Mahindra,suv,10,63000,Diesel,Automatic,Second,11.49 kmpl,4367 CC,335.3 bhp,7,65,,,
Mahindra,suv,9,75995,Diesel,Automatic,Second,11.49 kmpl,4367 CC,335.3 bhp,5,65.81,,,
Mahindra,suv,16,82453,Diesel,Manual,First,13.6 kmpl,2523 CC,63 bhp,6,2.9,,,
Mahindra,suv,5,40279,Diesel,Manual,First,16.5 kmpl,1493 CC,70 bhp,6,8,,,
Mahindra,suv,10,75000,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,7,4.3,,,
Mahindra,suv,15,92000,Diesel,Manual,First,13.6 kmpl,2523 CC,63 bhp,7,2.7,,,
Mahindra,suv,16,193000,Diesel,Manual,Third,13.6 kmpl,2523 CC,63 bhp,7,2.5,,,
Mahindra,suv,11,99000,Diesel,Manual,Second,13.6 kmpl,2523 CC,63 bhp,8,4.5,,,
Mahindra,suv,10,60271,Diesel,Manual,First,13.6 kmpl,2523 CC,63 bhp,7,6.12,,,
Mahindra,suv,6,82756,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,7,7.7,,,
Mahindra,suv,10,105000,Diesel,Manual,Second,15.96 kmpl,2523 CC,62.1 bhp,7,6,,,
Mahindra,suv,6,40448,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,7,3.5,,,
Mahindra,suv,10,35000,Diesel,Manual,First,13.6 kmpl,2523 CC,70 bhp,5,7,,,
Mahindra,suv,9,63000,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,8,5.5,,,
Mahindra,suv,5,68557,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,7,8.14,,,
Mahindra,suv,6,65000,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,7,7.21,,,
Mahindra,suv,22,124000,Diesel,Manual,First,13.6 kmpl,2523 CC,63 bhp,7,1.95,,,
Mahindra,suv,20,75000,Diesel,Manual,First,18.0 kmpl,2112 CC,62 bhp,7,1.7,,,
Mahindra,suv,13,26000,Diesel,Manual,First,18.0 kmpl,2498 CC,76 bhp,7,6.99,,,
Mahindra,hatchback,5,43000,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,7,4.5,,,
Mahindra,hatchback,4,15900,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,5,6.25,,,
Mahindra,hatchback,4,42000,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,7,5.5,,,
Mahindra,hatchback,6,34079,Diesel,Manual,First,25.32 kmpl,1198 CC,77 bhp,7,3.7,,,
Mahindra,hatchback,5,60357,Diesel,Manual,First,25.32 kmpl,1198 CC,77 bhp,7,4.49,,,
Mahindra,hatchback,5,10500,Diesel,Manual,First,25.32 kmpl,1198 CC,77 bhp,7,4.7,,,
Mahindra,hatchback,5,39528,Diesel,Manual,First,25.32 kmpl,1198 CC,77 bhp,7,5.83,,,
Mahindra,hatchback,6,26000,Diesel,Manual,First,25.32 kmpl,1198 CC,77 bhp,7,6.5,,,
Mahindra,hatchback,5,22033,Diesel,Manual,First,25.32 kmpl,1198 CC,77 bhp,8,5.58,,,
Mahindra,hatchback,5,24806,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,7,5.6,,,
Mahindra,hatchback,6,24025,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,8,4.1,,,
Mahindra,hatchback,5,52000,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,7,4.85,,,
Mahindra,hatchback,6,13500,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,7,3.75,,,
Mahindra,hatchback,5,29085,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,8,5.84,,,
Mahindra,sedan,11,128000,Diesel,Manual,Third,19.2 kmpl,1461 CC,65 bhp,7,2,,,
Mahindra,sedan,12,93000,Petrol,Manual,First,15.7 kmpl,1390 CC,75 bhp,7,1.5,,,
Mahindra,suv,5,29000,Diesel,Manual,Second,17.45 kmpl,1493 CC,100 bhp,7,6.5,,,
Mahindra,suv,4,37323,Diesel,Manual,Second,17.45 kmpl,1493 CC,100 bhp,7,7.29,,,
Mahindra,suv,5,37712,Diesel,Manual,First,17.45 kmpl,1493 CC,100 bhp,7,7.57,,,
Mahindra,suv,9,80430,Diesel,Manual,Second,17.21 kmpl,1493 CC,100 bhp,7,3.3,,,
Mahindra,suv,10,90049,Diesel,Manual,First,17.21 kmpl,1493 CC,100 bhp,7,3.8,,,
Mahindra,suv,9,35000,Diesel,Manual,First,17.21 kmpl,1493 CC,100 bhp,6,3.49,,,
Mahindra,suv,9,36000,Diesel,Manual,First,17.21 kmpl,1493 CC,100 bhp,8,3.9,,,
Mahindra,suv,8,58816,Diesel,Manual,First,17.21 kmpl,1493 CC,100 bhp,7,3.45,,,
Mahindra,sedan,14,2200,Petrol,Manual,First,15.7 kmpl,1390 CC,75 bhp,7,2.3,,,
Mahindra,sedan,15,35000,Diesel,Manual,First,19.2 kmpl,1461 CC,65 bhp,5,2.3,,,
Mahindra,suv,6,98000,Diesel,Manual,First,15.4 kmpl,1997 CC,120 bhp,7,11.5,,,
Mahindra,suv,6,56739,Diesel,Manual,First,15.4 kmpl,1997 CC,120 bhp,7,10.31,,,
Mahindra,suv,5,26741,Diesel,Manual,First,15.4 kmpl,1997 CC,120 bhp,8,10.08,,,
Mahindra,suv,5,30000,Diesel,Manual,First,15.4 kmpl,1997 CC,120 bhp,7,12.25,,,
Mahindra,suv,9,72000,Diesel,Manual,First,10.5 kmpl,2179 CC,120 bhp,7,6,,,
Mahindra,suv,17,60000,Diesel,Manual,First,10.5 kmpl,2179 CC,120 bhp,7,4,,,
Mahindra,suv,17,50000,Diesel,Manual,First,12.7 kmpl,2609 CC,116.6 bhp,7,1.94,,,
Mahindra,suv,17,120000,Diesel,Manual,Second,12.7 kmpl,2609 CC,116.6 bhp,9,2.9,,,
Mahindra,suv,14,176000,Diesel,Manual,Second,10.5 kmpl,2179 CC,120 bhp,7,4.3,,,
Mahindra,suv,12,76477,Diesel,Manual,First,10.5 kmpl,2179 CC,120 bhp,7,4.25,,,
Mahindra,suv,16,92000,Diesel,Manual,First,10.5 kmpl,2179 CC,120 bhp,7,3.45,,,
